개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3010000,2017301013007500002,2017-10-31,,영업/정상,,,,,276.24,,04500,지에스수퍼마켓 중구만리점,구분없음,I,2025-12-15 16:15:28,"서울특별시 중구 만리재로 175, 401동 9,10,11호 (만리동2가)",정상영업,1,01,0220063215,준대규모점포,,,,2025-04-14 18:53:36
3010000,2019301016607500001,2019-10-17,,영업/정상,,,,,3778.41,,04545,청계상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 중구 청계천로 160, 세운청계상가 (산림동)",정상영업,1,01,0222648511,대규모점포,199521.200809167    ,451751.424132583    ,서울특별시 중구 산림동 207번지 1호 세운청계상가,2019-10-17 16:09:13
3010000,2021301016607500001,2021-07-16,,영업/정상,,,,,8767.97,,,센터포인트 명동,쇼핑센터,I,2025-12-15 16:15:28,,정상영업,1,01,0234522379,대규모점포,198401.701305913    ,451374.312212737    ,서울특별시 중구 남대문로2가 9-1,2022-05-10 10:26:39
3010000,2025301024107500001,2025-06-05,,영업/정상,,,,,5432.37,,04535,Chapter M,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 명동8나길 38 (충무로1가),영업개시전,5,01,0221847386,대규모점포,198403.083197305    ,451049.012425837    ,서울특별시 중구 충무로1가 21-17,2025-06-05 15:34:55
3010000,1964301010007500001,1964-10-13,,영업/정상,,,,,53845.06,100-060,,서울남대문시장,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 남대문시장4길 21 (남창동),정상영업,1,01,027532805,대규모점포,,,서울특별시 중구 남창동 49번지,2024-11-19 09:51:10
3010000,1968301010007500001,1996-07-04,,영업/정상,,,,,6140,,,팀204,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 마장로 30 (신당동),정상영업,1,01,0222323608,대규모점포,,,,2019-05-14 08:46:48
3010000,1970301013007500001,1970-01-29,,영업/정상,,,,,15144,,04563,통일상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 중구 청계천로 260-9 (을지로6가, 통일의류종합상가)",정상영업,1,01,0222691967,대규모점포,,,,2024-04-03 17:07:49
3010000,1971301007107500021,1971-12-30,,영업/정상,,,,,10269.89,,,진양상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 퇴계로 217 (충무로4가),정상영업,1,01,0222699891,대규모점포,199571.599470393    ,451124.851387624    ,서울특별시 중구 충무로4가 120번지 3   호,2016-04-10 15:47:35
3010000,1977301013007500022,1977-06-23,,영업/정상,,,,,9578,,,상제리제상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 삼일대로 363 (장교동),정상영업,1,01,027784611,대규모점포,,,,2020-04-30 16:07:24
3010000,1980301007107500001,1980-10-16,,영업/정상,,,,,4203.03,,,(주)에리어식스,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 중구 마장로 19 (신당동),정상영업,1,01,0222384914,대규모점포,,,서울특별시 중구 신당동 776호,2015-01-30 15:14:43
3010000,1994301010007500001,2009-09-08,,영업/정상,,,,,4097.54,100-430,,우일타운,전문점,I,2025-12-15 16:15:28,서울특별시 중구 다산로 274 (흥인동),정상영업,1,01,22368027,대규모점포,201390.623455546    ,451682.924382048    ,서울특별시 중구 흥인동 3번지 4호,2016-04-20 17:57:02
3020000,1970302007407500005,1970-11-30,,폐업,2012-08-02,,,,4858.45,,,한강상가,시장,I,2025-12-15 16:15:28,서울특별시 용산구 이촌로 224 (이촌동),폐업처리,3,03,027980401,대규모점포,197450.277644237    ,446437.197878548    ,서울특별시 용산구 이촌동 300번지 27  호,2012-08-02 14:23:00
3020000,2025302020307500001,2025-02-20,,폐업,2025-12-30,,,,7470.17,,04428,신동아쇼핑센터,쇼핑센터,I,2026-01-01 02:40:00,"서울특별시 용산구 이촌로 352, 신동아쇼핑 (용산동6가)",폐업처리,3,03,027097215,대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69-167 신동아쇼핑,2025-12-30 16:13:51
3020000,2001302007407500002,2001-08-04,,폐업,2014-04-02,,,,3386,,,삼성테마트,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 용산구 원효로 51 (산천동),폐업처리,3,03,027189555,대규모점포,,,서울특별시 용산구 산천동 202호,2014-04-03 09:51:54
3020000,2006302007407500003,1975-07-01,,폐업,2024-06-03,,,,2688.42,,,보광시장,시장,I,2025-12-15 16:15:28,서울특별시 용산구 보광로 30 (보광동),폐업처리,3,03,027940343,대규모점포,199955.429742269    ,447219.161582186    ,서울특별시 용산구 보광동 260번지 8호,2024-10-31 16:15:39
3020000,2012302009507500001,2012-03-13,,폐업,2024-12-29,,,,3271,140-012,,(주)농협유통하나로클럽용산점,대형마트,I,2025-12-15 16:15:28,서울특별시 용산구 청파로 122 (한강로2가),폐업처리,3,03,0220772800,대규모점포,196813.258497258    ,447881.970772064    ,서울특별시 용산구 한강로2가 15번지 19호,2024-12-31 17:47:16
3020000,2022302015007500002,2022-06-29,,영업/정상,,,,,9879.92,,04370,나진전자월드상가,전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 청파로 109, 나진상가 14동 (한강로3가)",정상영업,1,01,0236700801,대규모점포,196697.031086973    ,447931.108267379    ,서울특별시 용산구 한강로3가 1-1 나진상가,2022-06-29 10:52:49
3020000,2022302015007500003,2022-08-08,,영업/정상,,,,,321.65,,04427,GS THE FRESH 용산이촌점,구분없음,I,2025-12-15 16:15:28,"서울특별시 용산구 이촌로 200, LG프라자 지하1층 (이촌동)",정상영업,1,01,0220062364,준대규모점포,197221.439324261    ,446524.508385914    ,서울특별시 용산구 이촌동 302-52 LG프라자,2025-04-18 09:45:23
3020000,2022302020307500001,2024-10-28,,영업/정상,,,,,13126.83,,04370,"나진상가 17,18동",전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 청파로 125, 나진상가 (한강로2가)",정상영업,1,01,027163872,대규모점포,196873.001604976    ,447960.206197372    ,서울특별시 용산구 한강로2가 15-2 나진상가,2024-10-31 16:35:01
3020000,2025302020307500002,2025-05-29,,영업/정상,,,,,337.45,,04344,이마트에브리데이 이태원점,구분없음,I,2025-12-15 16:15:28,"서울특별시 용산구 회나무로13길 20-4, 일각빌딩 1층 (이태원동)",정상영업,1,01,023805042,준대규모점포,199034.580692003    ,448669.474748983    ,서울특별시 용산구 이태원동 254-5 일각빌딩,2025-09-16 15:50:54
3020000,2012302009507500002,2012-03-20,,폐업,2022-10-11,,,,858.3,140-026,,롯데쇼핑(주)롯데슈퍼 신동아점,구분없음,I,2025-12-15 16:15:28,서울특별시 용산구 이촌로 352 (용산동6가),폐업처리,3,03,0222905853,준대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69번지 167호,2022-10-17 14:06:31
3020000,2014302009507500003,2014-08-05,,폐업,2018-06-12,,,,106,,,롯데마켓999 용산파크자이가맹점,구분없음,I,2025-12-15 16:15:28,서울특별시 용산구 한강대로 205 (한강로1가),폐업처리,3,03,027968331,준대규모점포,,,,2018-06-12 11:32:44
3020000,2022302015007500001,2022-05-02,,폐업,2025-05-30,,,,3062.57,,04371,나진상가 15동,전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 청파로 112, 나진상가 (한강로3가)",폐업처리,3,03,027163872,대규모점포,196727.535753619    ,447868.128308607    ,서울특별시 용산구 한강로3가 3-23 나진상가,2025-06-02 18:07:52
3020000,1985302007407500008,1985-07-01,,영업/정상,,,,,,,,국제센터아케이드,그 밖의 대규모점포,I,2025-12-15 16:15:28,,정상영업,1,01,,,,,서울특별시 용산구 한강로1가 191호   ,2007-07-21 10:15:07
3020000,1993302007407500001,1993-04-13,,영업/정상,,,,,,,,(주)전자타운,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 용산구 청파로 113-12 (한강로2가),정상영업,1,01,027037091,,,,서울특별시 용산구 한강로2가 413호   ,2007-07-21 10:15:07
3020000,2004302007407500001,2004-09-21,,영업/정상,,,,,106290.33,,,아이파크몰(I PARK MALL),쇼핑센터,I,2025-12-15 16:15:28,서울특별시 용산구 한강대로23길 55 (한강로3가),정상영업,1,01,0220120101,대규모점포,196762.077394917    ,447480.039577359    ,서울특별시 용산구 한강로3가 40번지 999호,2022-08-11 09:29:42
3020000,2004302007407500002,2004-12-22,,영업/정상,,,,,6876.34,,,LS Avenue,그 밖의 대규모점포,I,2025-12-15 16:15:28,서울특별시 용산구 한강대로 92 (한강로2가),정상영업,1,01,027997114,대규모점포,,,서울특별시 용산구 한강로2가 191호,2012-10-15 09:45:52
3020000,2005302007407500001,1993-04-13,,영업/정상,,,,,10634.18,,,전자타운,전문점,I,2025-12-15 16:15:28,서울특별시 용산구 청파로 113-12 (한강로2가),정상영업,1,01,027037091,대규모점포,,,서울특별시 용산구 한강로2가 413호,2025-08-12 13:17:30
3020000,2006302007407500001,1960-02-17,,영업/정상,,,,,574,,,이태원시장,시장,I,2025-12-15 16:15:28,서울특별시 용산구 이태원로14길 6 (이태원동),정상영업,1,01,027945682,대규모점포,199051.158829761    ,447953.601666521    ,서울특별시 용산구 이태원동 56번지 9호,2012-03-30 14:02:23
3020000,2006302007407500002,1987-11-26,,영업/정상,,,,,37901.41,,04371,선인상가,전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 새창로 181 (한강로2가, 선인상가)",정상영업,1,01,027187113,대규모점포,196839.641743356    ,447863.232025192    ,서울특별시 용산구 한강로2가 15번지 14호,2022-10-07 14:43:20
3020000,2006302007407500004,2006-08-25,,영업/정상,,,,,17898.53,,,아이파크(I PARK)백화점,백화점,I,2025-12-15 16:15:28,서울특별시 용산구 한강대로23길 55 (한강로3가),정상영업,1,01,0220120101,대규모점포,196762.077394917    ,447480.039577359    ,서울특별시 용산구 한강로3가 40번지 999호,2022-08-11 09:34:48
3020000,2008302009507500001,1968-11-09,,영업/정상,,,,,1209.2,140-140,,만리시장,시장,I,2025-12-15 16:15:28,서울특별시 용산구 효창원로 270 (서계동),정상영업,1,01,027140151,대규모점포,196716.165873094    ,449892.557718372    ,서울특별시 용산구 서계동 260번지 1호,2012-03-13 13:09:01
3020000,2008302009507500002,1987-02-13,,영업/정상,,,,,4845.26,140-200,,해밀톤 쇼핑몰,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 용산구 이태원로 179 (이태원동),정상영업,1,01,0237866352,대규모점포,199363.595799729    ,448050.926289223    ,서울특별시 용산구 이태원동 119번지 25호,2018-09-28 14:56:53
3020000,2008302009507500003,1987-10-31,,영업/정상,,,,,62555.57,140-013,,(주)에스와이에스홀딩스,전문점,I,2025-12-15 16:15:28,서울특별시 용산구 청파로 74 (한강로3가),정상영업,1,01,027074628,대규모점포,196370.746398773    ,447841.698787531    ,서울특별시 용산구 한강로3가 16번지 9호,2014-10-24 10:25:20
3020000,2008302009507500004,1987-11-10,,영업/정상,,,,,11669.19,,04370,나진산업 주식회사,전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 청파로 109, 나진상가 (한강로3가)",정상영업,1,01,027043013,대규모점포,196697.031086973    ,447931.108267379    ,서울특별시 용산구 한강로3가 1번지 1호 나진상가,2022-04-13 10:19:40
3020000,2008302009507500005,1988-06-23,,영업/정상,,,,,8382.6,140-113,,원효전자상가,전문점,I,2025-12-15 16:15:28,서울특별시 용산구 청파로 77 (원효로3가),정상영업,1,01,027023411,대규모점포,196385.232032928    ,447938.19246116     ,서울특별시 용산구 원효로3가 51번지 30호,2013-03-21 09:39:21
3020000,2008302009507500006,1985-11-12,,영업/정상,,,,,3327.67,140-026,,신동아 쇼핑센터,쇼핑센터,I,2025-12-15 16:15:28,서울특별시 용산구 이촌로 352 (용산동6가),정상영업,1,01,027957501,,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69번지 167호,2008-04-29 21:27:56
3020000,2012302009507500003,2012-03-23,,영업/정상,,,,,181.89,,04402,롯데슈퍼 한남점(가맹점),구분없음,I,2025-12-15 16:15:28,"서울특별시 용산구 대사관로34길 26, 허준빌딩 1층 (한남동)",정상영업,1,01,027939633,준대규모점포,200431.145594386    ,447763.414163072    ,서울특별시 용산구 한남동 631번지 5호 허준빌딩,2019-03-19 14:40:19
3020000,2014302009507500001,2014-07-31,,영업/정상,,,,,121.7,140-160,,롯데프레시 갈월점,구분없음,I,2025-12-15 16:15:28,서울특별시 한강대로77길 12,정상영업,1,01,027135602,준대규모점포,,,서울특별시 용산구 남영동 93번지 30호,2022-09-21 09:08:42
3020000,2014302009507500002,2014-07-31,,영업/정상,,,,,643.3,,04315,롯데쇼핑(주)롯데슈퍼원효로점,복합쇼핑몰,I,2025-12-31 02:40:00,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",정상영업,1,01,,준대규모점포,197045.849468346    ,448447.558967085    ,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,2025-12-29 16:14:49
3020000,2020302015007500001,2020-08-13,,영업/정상,,,,,8500.52,,04372,(주)서부티엔디,전문점,I,2025-12-15 16:15:28,"서울특별시 용산구 청파로 100, 12동 2층 (한강로3가)",정상영업,1,01,0226890035,대규모점포,196605.511573689    ,447841.270074498    ,서울특별시 용산구 한강로3가 2-8,2020-08-13 09:12:59
3020000,2021302015007500001,2021-04-15,,영업/정상,,,,,199.8,,04387,GS THE FRESH 용산해링턴점,복합쇼핑몰,I,2025-12-15 16:15:28,"서울특별시 용산구 서빙고로 17, 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가)",정상영업,1,01,0220062676,준대규모점포,,,서울특별시 용산구 한강로3가 63-70,2025-04-18 09:45:35
3020000,2010302009507500001,1985-11-12,,폐업,2025-12-30,,,,7470.17,,04428,신동아쇼핑센터,복합쇼핑몰,I,2026-01-17 22:48:10,"서울특별시 용산구 이촌로 352, 신동아쇼핑 (용산동6가)",폐업처리,3,03,027097501,대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69-167 신동아쇼핑,2026-01-16 15:06:57
3020000,2001302007407500001,2001-05-24,,폐업,2013-12-20,,,,14561.78,,,터미널전자상가,전문점,I,2025-12-15 16:15:28,서울특별시 용산구 청파로20길 83 (한강로3가),폐업처리,3,03,027045858,대규모점포,196610.663839509    ,447742.348636253    ,서울특별시 용산구 한강로3가 40번지 969호,2013-12-20 16:12:19
3030000,1962303007407500002,1962-01-25,,영업/정상,,,,,2861,,04776,뚝도시장,시장,I,2025-12-15 16:15:28,서울특별시 성동구 성수이로 32-15 (성수동2가),영업개시전,5,01,024644426,대규모점포,,,서울특별시 성동구 성수동2가 335번지,2024-12-11 07:47:28
3030000,2021303010307500001,2013-02-19,,폐업,2023-08-18,,,,143.55,,04768,홈플러스익스프레스 뚝섬2점,구분없음,I,2025-12-15 16:15:28,"서울특별시 성동구 왕십리로 109, 성수만세주유소 (성수동1가)",폐업처리,3,03,0222538541,준대규모점포,203841.225547969    ,449475.540141228    ,서울특별시 성동구 성수동1가 656-1208 성수만세주유소,2023-08-18 16:32:14
3030000,1980303010307500005,1980-09-05,,영업/정상,,,,,0,,04808,자동차매매센타,전문점,I,2025-12-15 16:15:28,"서울특별시 성동구 자동차시장1길 70 (용답동, 장안평중고자동차시장)",정상영업,1,01,0222104100,대규모점포,,,서울특별시 성동구 용답동 234번지 한국자동차매매센터,2019-04-30 17:44:20
3030000,1982303010307500001,1982-10-16,,영업/정상,,,,,0,,04736,한남하이츠상가,구분없음,I,2025-12-15 16:15:28,"서울특별시 성동구 독서당로 160, 한남하이츠아파트 (옥수동)",정상영업,1,01,22972484,대규모점포,201181.598996876    ,448609.588125745    ,서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,2023-12-07 15:08:50
3030000,1998303010307500001,1998-08-03,,영업/정상,,,,,4049.55,,04713,대림리빙프라자,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",정상영업,1,01,0222976205,대규모점포,,,서울특별시 성동구 행당동 347번지 행당동 대림아파트,2018-10-02 16:57:38
3030000,2000303010307500001,2000-03-31,,영업/정상,,,,,5873.69,,04717,한진종합상가,그 밖의 대규모점포,I,2025-12-15 16:15:28,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",정상영업,1,01,0222817003,대규모점포,,,서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,2024-01-22 16:10:33
3030000,2001303010307500002,2001-09-13,2017-03-08,취소/말소/만료/정지/중지,,,,,8495.01,133-120,,성동마트,그 밖의 대규모점포,I,2025-12-15 16:15:28,,직권취소,4,04,,대규모점포,205260.827743854    ,448399.948660115    ,서울특별시 성동구 성수동2가 231번지 1호,2017-03-08 15:17:20
3030000,2006303010307500001,2006-03-20,,영업/정상,,,,,25910,133-050,,마장축산물시장,시장,I,2025-12-15 16:15:28,"서울특별시 성동구 마장로31길 40 (마장동,일대)",정상영업,1,01,22814446,,203323.787758273    ,451940.205444395    ,서울특별시 성동구 마장동 510번지 3호 일대,2017-07-31 10:28:52
